input_url,normalized_url,host,tls_handshake_ok,cert_subject_cn,cert_san_list,hostname_match,not_before_utc,not_after_utc,days_to_expiry,issuer_cn,serial_hex,http_status,final_url,redirect_chain,http_note,error,expired,expiring_7d,expiring_30d,cert_mismatch,final_is_http,has_insecure_note,severity,recommended_action
https://approval1.lge.com,https://approval1.lge.com,approval1.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='approval1.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BDB5BD0>, 'Connection to approval1.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://approval2.lge.com,https://approval2.lge.com,approval2.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='approval2.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BDB60D0>, 'Connection to approval2.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://apps.lge.com,https://apps.lge.com,apps.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='apps.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BC9A990>, 'Connection to apps.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://aps.lge.com,https://aps.lge.com,aps.lge.com,True,gsfsplus-india.lge.com,gsfsplus-india.lge.com;www.gsfsplus-india.lge.com,False,2025-03-05T00:00:00+00:00,2026-04-05T23:59:59+00:00,228.0,Sectigo RSA Organization Validation Secure Server CA,F4F018A8759E45BC7702E5E50B377FA7,200.0,https://aps.lge.com/,,"insecure (verify=False) due to: HTTPSConnectionPool(host='aps.lge.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'aps.lge.com'. (_ssl.c:1035)"")))",,False,False,False,True,False,True,High,Reissue certificate with correct SANs / domain alignment
https://apvpc.lge.com,https://apvpc.lge.com,apvpc.lge.com,True,apvpc.lge.com,apvpc.lge.com;www.apvpc.lge.com,True,2024-11-05T00:00:00+00:00,2025-11-26T23:59:59+00:00,98.0,Sectigo RSA Extended Validation Secure Server CA,747C7F53FCBA6C8D7E2F53FA3CD2A9E6,200.0,https://apvpc.lge.com/logon/LogonPoint/index.html,/logon/LogonPoint/index.html,,,False,False,False,False,False,False,Low,No immediate action required
https://ar.lge.com,https://ar.lge.com,ar.lge.com,True,*.register.lg.com,*.register.lg.com;register.lg.com,False,2025-03-07T00:00:00+00:00,2026-04-05T23:59:59+00:00,228.0,Amazon RSA 2048 M02,C8B2094621E4F9026F6D0F648B2C93F,200.0,https://www.lg.com/ar,http://www.lg.com/ar | https://www.lg.com/ar,"insecure (verify=False) due to: HTTPSConnectionPool(host='ar.lge.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ar.lge.com'. (_ssl.c:1035)"")))",,False,False,False,True,False,True,High,Reissue certificate with correct SANs / domain alignment
https://arlvpn.lge.com,https://arlvpn.lge.com,arlvpn.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='arlvpn.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BC9AFD0>, 'Connection to arlvpn.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://arts.lge.com,https://arts.lge.com,arts.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='arts.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BC9BD90>, 'Connection to arts.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://asmp-aic.lge.com,https://asmp-aic.lge.com,asmp-aic.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='asmp-aic.lge.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769BDB4190>: Failed to resolve 'asmp-aic.lge.com' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://asmp-apic.lge.com,https://asmp-apic.lge.com,asmp-apic.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='asmp-apic.lge.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769BDB4690>: Failed to resolve 'asmp-apic.lge.com' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
